2018-03-12 21:52:20,140  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-03-12 22:20:54,535  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@1cc3436: startup date [Mon Mar 12 22:20:51 CST 2018]; root of context hierarchy
2018-03-12 22:20:54,536  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
2018-03-12 22:22:18,474  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-03-12 22:22:18,490  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@188ebd2, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3252d6, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1dc818d, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1bd8c6e, org.springframework.test.context.transaction.TransactionalTestExecutionListener@14ebadd, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1ce0e18]
2018-03-12 22:22:18,769  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
2018-03-12 22:22:19,026  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@177daaa: startup date [Mon Mar 12 22:22:19 CST 2018]; root of context hierarchy
2018-03-12 22:22:19,098  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-03-12 22:22:19,165  INFO MLog:80 - MLog clients using log4j logging.
2018-03-12 22:22:19,320  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2018-03-12 22:22:19,442  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
2018-03-12 22:22:19,443  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
2018-03-12 22:22:19,449  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-03-12 22:22:19,530  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
2018-03-12 22:22:19,532  INFO Environment:213 - HHH000206: hibernate.properties not found
2018-03-12 22:22:19,533  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
2018-03-12 22:22:19,578  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-03-12 22:22:19,719  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 31sraa9u7dltmg113hkjx|1675bf3, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 31sraa9u7dltmg113hkjx|1675bf3, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@192.168.146.145:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2018-03-12 22:22:19,882  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2018-03-12 22:22:19,965  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2018-03-12 22:22:20,490  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
2018-03-12 22:22:21,696  INFO QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-03-12 22:22:21,812  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@177daaa: startup date [Mon Mar 12 22:22:19 CST 2018]; root of context hierarchy
2018-03-12 22:22:21,813  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
2018-03-12 22:22:34,291  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-03-12 22:22:34,307  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@188ebd2, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@3252d6, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1dc818d, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1bd8c6e, org.springframework.test.context.transaction.TransactionalTestExecutionListener@14ebadd, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1ce0e18]
2018-03-12 22:22:34,583  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
2018-03-12 22:22:34,839  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@177daaa: startup date [Mon Mar 12 22:22:34 CST 2018]; root of context hierarchy
2018-03-12 22:22:34,913  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-03-12 22:22:34,979  INFO MLog:80 - MLog clients using log4j logging.
2018-03-12 22:22:35,128  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2018-03-12 22:22:35,249  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
2018-03-12 22:22:35,250  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
2018-03-12 22:22:35,256  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-03-12 22:22:35,339  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
2018-03-12 22:22:35,340  INFO Environment:213 - HHH000206: hibernate.properties not found
2018-03-12 22:22:35,342  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
2018-03-12 22:22:35,390  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-03-12 22:22:35,533  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 31sraa9u7dm5trndedze|1675bf3, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 31sraa9u7dm5trndedze|1675bf3, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@192.168.146.145:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2018-03-12 22:22:35,702  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2018-03-12 22:22:35,787  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2018-03-12 22:22:36,315  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
2018-03-12 22:22:37,522  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@177daaa: startup date [Mon Mar 12 22:22:34 CST 2018]; root of context hierarchy
2018-03-12 22:22:37,523  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
2018-03-12 22:26:47,567  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-03-12 22:26:47,584  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1dc818d, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@1bd8c6e, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@14ebadd, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1ce0e18, org.springframework.test.context.transaction.TransactionalTestExecutionListener@ff7cd8, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@15d80cf]
2018-03-12 22:26:47,870  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
2018-03-12 22:26:48,129  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@15bab52: startup date [Mon Mar 12 22:26:48 CST 2018]; root of context hierarchy
2018-03-12 22:26:48,201  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-03-12 22:26:48,266  INFO MLog:80 - MLog clients using log4j logging.
2018-03-12 22:26:48,413  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2018-03-12 22:26:48,534  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
2018-03-12 22:26:48,535  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
2018-03-12 22:26:48,541  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-03-12 22:26:48,622  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
2018-03-12 22:26:48,624  INFO Environment:213 - HHH000206: hibernate.properties not found
2018-03-12 22:26:48,625  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
2018-03-12 22:26:48,674  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-03-12 22:26:48,813  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 31sraa9u7drl9g47fg7u|772bc, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 31sraa9u7drl9g47fg7u|772bc, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@192.168.146.145:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2018-03-12 22:26:48,957  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2018-03-12 22:26:49,042  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2018-03-12 22:26:49,561  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
2018-03-12 22:26:52,962  INFO QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-03-12 22:26:53,093  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@15bab52: startup date [Mon Mar 12 22:26:48 CST 2018]; root of context hierarchy
2018-03-12 22:26:53,094  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
2018-03-12 22:27:27,870  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-03-12 22:27:27,887  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1bd8c6e, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@14ebadd, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1ce0e18, org.springframework.test.context.support.DirtiesContextTestExecutionListener@ff7cd8, org.springframework.test.context.transaction.TransactionalTestExecutionListener@15d80cf, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1b3d448]
2018-03-12 22:27:28,165  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
2018-03-12 22:27:28,422  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@14cbf3f: startup date [Mon Mar 12 22:27:28 CST 2018]; root of context hierarchy
2018-03-12 22:27:28,495  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-03-12 22:27:28,559  INFO MLog:80 - MLog clients using log4j logging.
2018-03-12 22:27:28,713  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2018-03-12 22:27:28,833  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
2018-03-12 22:27:28,833  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
2018-03-12 22:27:28,839  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-03-12 22:27:28,920  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
2018-03-12 22:27:28,922  INFO Environment:213 - HHH000206: hibernate.properties not found
2018-03-12 22:27:28,923  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
2018-03-12 22:27:28,970  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-03-12 22:27:29,110  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 31sraa9u7dsgcp10lp3g2|a37d72, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 31sraa9u7dsgcp10lp3g2|a37d72, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@192.168.146.145:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2018-03-12 22:27:29,273  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2018-03-12 22:27:29,353  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2018-03-12 22:27:29,873  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
2018-03-12 22:27:31,062  INFO QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-03-12 22:27:31,195  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@14cbf3f: startup date [Mon Mar 12 22:27:28 CST 2018]; root of context hierarchy
2018-03-12 22:27:31,196  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
2018-03-12 22:28:53,712  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-03-12 22:28:53,728  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@1ce0e18, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@ff7cd8, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@15d80cf, org.springframework.test.context.support.DirtiesContextTestExecutionListener@1b3d448, org.springframework.test.context.transaction.TransactionalTestExecutionListener@135f92f, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@7a8ba4]
2018-03-12 22:28:54,004  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
2018-03-12 22:28:54,260  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@69ae9f: startup date [Mon Mar 12 22:28:54 CST 2018]; root of context hierarchy
2018-03-12 22:28:54,331  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-03-12 22:28:54,395  INFO MLog:80 - MLog clients using log4j logging.
2018-03-12 22:28:54,547  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2018-03-12 22:28:54,668  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
2018-03-12 22:28:54,668  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
2018-03-12 22:28:54,674  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-03-12 22:28:54,755  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
2018-03-12 22:28:54,756  INFO Environment:213 - HHH000206: hibernate.properties not found
2018-03-12 22:28:54,758  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
2018-03-12 22:28:54,804  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
2018-03-12 22:28:54,943  INFO AbstractPoolBackedDataSource:462 - Initializing c3p0 pool... com.mchange.v2.c3p0.ComboPooledDataSource [ acquireIncrement -> 3, acquireRetryAttempts -> 30, acquireRetryDelay -> 1000, autoCommitOnClose -> false, automaticTestTable -> null, breakAfterAcquireFailure -> false, checkoutTimeout -> 0, connectionCustomizerClassName -> null, connectionTesterClassName -> com.mchange.v2.c3p0.impl.DefaultConnectionTester, dataSourceName -> 31sraa9u7dual1qb78ib|e9d40f, debugUnreturnedConnectionStackTraces -> false, description -> null, driverClass -> oracle.jdbc.driver.OracleDriver, factoryClassLocation -> null, forceIgnoreUnresolvedTransactions -> false, identityToken -> 31sraa9u7dual1qb78ib|e9d40f, idleConnectionTestPeriod -> 0, initialPoolSize -> 3, jdbcUrl -> jdbc:oracle:thin:@192.168.146.145:1521:ORCL, maxAdministrativeTaskTime -> 0, maxConnectionAge -> 0, maxIdleTime -> 0, maxIdleTimeExcessConnections -> 0, maxPoolSize -> 15, maxStatements -> 0, maxStatementsPerConnection -> 0, minPoolSize -> 3, numHelperThreads -> 3, numThreadsAwaitingCheckoutDefaultUser -> 0, preferredTestQuery -> null, properties -> {user=******, password=******}, propertyCycle -> 0, testConnectionOnCheckin -> false, testConnectionOnCheckout -> false, unreturnedConnectionTimeout -> 0, usesTraditionalReflectiveProxies -> false ]
2018-03-12 22:28:55,106  INFO Dialect:156 - HHH000400: Using dialect: org.hibernate.dialect.Oracle10gDialect
2018-03-12 22:28:55,188  INFO LobCreatorBuilderImpl:124 - HHH000424: Disabling contextual LOB creation as createClob() method threw error : java.lang.reflect.InvocationTargetException
2018-03-12 22:28:55,708  INFO SchemaUpdate:105 - HHH000228: Running hbm2ddl schema update
2018-03-12 22:28:56,888  INFO QueryTranslatorFactoryInitiator:47 - HHH000397: Using ASTQueryTranslatorFactory
2018-03-12 22:28:57,020  INFO GenericApplicationContext:960 - Closing org.springframework.context.support.GenericApplicationContext@69ae9f: startup date [Mon Mar 12 22:28:54 CST 2018]; root of context hierarchy
2018-03-12 22:28:57,021  INFO LocalContainerEntityManagerFactoryBean:462 - Closing JPA EntityManagerFactory for persistence unit 'default'
2018-03-13 12:34:58,264  INFO DefaultTestContextBootstrapper:259 - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener]
2018-03-13 12:34:58,303  INFO DefaultTestContextBootstrapper:185 - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@ff7cd8, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@15d80cf, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@1b3d448, org.springframework.test.context.support.DirtiesContextTestExecutionListener@135f92f, org.springframework.test.context.transaction.TransactionalTestExecutionListener@7a8ba4, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@165de14]
2018-03-13 12:34:58,688  INFO XmlBeanDefinitionReader:317 - Loading XML bean definitions from class path resource [applicationContext.xml]
2018-03-13 12:34:59,030  INFO GenericApplicationContext:578 - Refreshing org.springframework.context.support.GenericApplicationContext@4764a1: startup date [Tue Mar 13 12:34:59 CST 2018]; root of context hierarchy
2018-03-13 12:34:59,103  INFO AutowiredAnnotationBeanPostProcessor:153 - JSR-330 'javax.inject.Inject' annotation found and supported for autowiring
2018-03-13 12:34:59,176  INFO MLog:80 - MLog clients using log4j logging.
2018-03-13 12:34:59,356  INFO C3P0Registry:204 - Initializing c3p0-0.9.1.2 [built 21-May-2007 15:04:56; debug? true; trace: 10]
2018-03-13 12:34:59,540  INFO LocalContainerEntityManagerFactoryBean:339 - Building JPA container EntityManagerFactory for persistence unit 'default'
2018-03-13 12:34:59,541  WARN HibernatePersistence:41 - HHH015016: Encountered a deprecated javax.persistence.spi.PersistenceProvider [org.hibernate.ejb.HibernatePersistence]; use [org.hibernate.jpa.HibernatePersistenceProvider] instead.
2018-03-13 12:34:59,553  INFO LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [
	name: default
	...]
2018-03-13 12:34:59,739  INFO Version:37 - HHH000412: Hibernate Core {5.0.7.Final}
2018-03-13 12:34:59,743  INFO Environment:213 - HHH000206: hibernate.properties not found
2018-03-13 12:34:59,746  INFO Environment:317 - HHH000021: Bytecode provider name : javassist
2018-03-13 12:34:59,851  INFO Version:66 - HCANN000001: Hibernate Commons Annotations {5.0.1.Final}
